row_id,koi_eccen,koi_teq,koi_impact,koi_incl,koi_insol,koi_count,koi_period,koi_steff,koi_smass,koi_smet,koi_slogg
8717,0,1584,0.717,73.87,1496.92,1,0.845097627,5252,0.896,0.07,4.593
8718,0,682,0.588,88.98,51.15,1,17.44564047,5759,0.984,0.02,4.481
8719,0,1144,0.004,89.98,404.48,1,14.31315739,5750,1.041,-0.7,3.703
8720,0,1919,1.223,61.44,3192.15,1,0.676990194,5813,0.903,-0.34,4.568
8721,0,3189,0.95,18.33,24441.1,1,0.515875396,7229,1.32,-0.34,4.278
8722,0,1381,0.2794,85.37,859.57,1,2.83401711,6247,1.045,-0.24,4.458
8723,0,1350,0.123,85.05,786.1,1,0.566803996,4373,0.569,-0.66,4.722
8724,0,1230.591837,0.752229592,74.92673469,2993.630204,1,0.56681118,5846.928571,1.055642857,-0.147755102,4.3095
8725,0,1649,0.188,80.47,1738.27,1,0.566799927,5092,0.712,-0.52,4.671
8726,0,1984,0.591,62.93,3678.65,1,0.566786121,5603,0.941,-0.04,4.556
8727,0,1799,0.176,81.32,2467.38,1,0.56679797,5230,0.873,0,4.594
8728,0,3111,0.628,71.62,22107.66,1,0.566802891,6487,1.343,-0.04,4.08
8729,0,1537,0.518,76.19,1316.33,1,0.576732089,4524,0.707,0.12,4.576
8730,0,1754,0.2737,83.65,2238.64,1,1.01884975,6068,0.926,-0.5,4.568
8731,0,834,0.0956,89.95,114.42,1,10.9279755,6045,1.038,-0.12,4.494
8732,0,448,0.645,89.54,9.52,1,32.4403392,5081,0.668,-0.5,4.578
8733,0,2206,1.091,6.88,5602.43,1,0.552141897,5952,0.913,-0.36,4.486
8734,0,1790,0.49,85.38,2430.91,1,2.62387291,6728,1.257,-0.26,4.206
8735,0,2359,1.091,63.51,7285.15,1,0.75509861,6038,0.864,-0.54,4.206
8736,0,1967,0.923,83.2,3539.43,1,3.671661096,7343,1.436,-0.42,4.02
8737,0,684,0.605,88.78,51.67,1,22.67314568,5619,0.901,-0.02,4.269
8738,0,3024,0.3535,23.49,19778.63,1,0.50948306,6344,0.869,-0.9,4.091
8739,0,548,0.705,88.17,21.34,1,17.32996587,5079,0.659,-0.56,4.588
8740,0,1236,0.957,77.59,551.66,1,1.890227354,5356,0.872,-0.12,4.589
8741,0,2619,0.856,76.2,11126.98,1,1.387206724,7207,1.499,-0.16,4.06
8742,0,1707,0.28,85.99,2011.41,1,1.38718209,6122,1.07,-0.1,4.471
8743,0,489,0.777,89.58,13.56,2,35.02656485,5546,0.907,-0.14,4.575
8744,0,953,0.219,89.27,195.36,1,7.918267,5966,0.985,-0.14,4.418
8745,0,1281,0.619,85.53,635.61,1,3.138580493,5593,0.876,-0.06,4.311
8746,0,1230.591837,0.752229592,74.92673469,2993.630204,1,9.26147679,5846.928571,1.055642857,-0.147755102,4.3095
8747,0,639,88.7243,81.93,39.36,1,581.0723,5026,3.319,0.07,2.504
8748,0,929,0.132,89.78,176.34,1,10.2170589,6211,0.98,-0.34,4.384
8749,0,2689,1.049,73.37,12355.55,1,3.50474265,7624,2.068,-0.04,3.622
8750,0,1033,0.686,82.13,269.48,1,2.14344093,4817,0.767,-0.06,4.624
8751,0,623.4285714,3.276462245,89.05326531,234.5379592,1,86.95432088,5710.469388,1.089295918,-0.166122449,4.166632653
8752,0,547,0.213,89.44,21.15,1,9.058487716,4340,0.561,-0.56,4.671
8753,0,1739,0.841,82.21,2164,1,2.856085147,6604,1.283,-0.12,4.178
8754,0,1938,0.386,85.45,3332.14,1,0.876941133,6018,1.058,-0.04,4.485
8755,0,656,0.459,89.67,43.69,1,39.23814157,6599,1.248,-0.04,4.35
8756,0,398,0.386,87.98,5.93,1,53.7406575,5288,0.748,-0.38,4.577
8757,0,968,0.433,88.53,207.61,1,7.436016459,6214,1.005,-0.36,4.501
8758,0,1603,0.463,81.33,1558.69,1,0.750737313,5151,0.874,0.07,4.602
8759,0,1330,0.0221,89.95,739.57,1,27.5837778,5092,2.012,-0.22,2.945
8760,0,594,0.003,89.99,29.44,1,14.36102158,5229,0.659,-0.74,4.607
8761,0,1411,1.054,74.22,936.9,1,2.570431263,6244,1.021,-0.32,4.473
8762,0,1114,0.756,86.24,364.44,1,6.64024496,6085,1.055,-0.04,4.293
8763,0,810,0.275,89.23,101.98,1,14.84424039,6161,0.829,-0.78,4.367
8764,0,2565,1.146,70.16,10243.23,1,4.42158021,8026,1.95,-0.36,3.65
8765,0,655,0.954,88.92,43.39,1,25.32169873,6109,1.099,0,4.455
8766,0,2209,0.03,89.75,5635.4,1,3.14735789,5189,1.992,0.21,3.352
8767,0,503,0.763,88.82,15.19,2,37.87848359,5985,0.846,-0.78,4.603
8768,0,549,0.879,88.17,21.56,1,10.11614452,4717,0.536,-1.44,4.737
8769,0,2913,0.501,76.44,17099.5,1,0.684496369,5800,1.129,-0.16,3.866
8770,0,2927,1.312,66.02,17363.68,1,1.953285321,6450,1.782,-0.08,3.501
8771,0,2737,0.596,77.27,13215.77,1,1.012174295,6987,1.343,-0.34,4.096
8772,0,1323,0.813,82.47,724.16,2,2.61090223,5514,0.926,0.16,4.345
8773,0,1178,0.695,87.5,455.65,2,17.6637979,5734,1.648,0.26,3.591
8774,0,1318,0.094,89.34,715.51,2,4.02664625,6187,1.23,0.26,4.341
8775,0,1050,0.025,89.95,287.44,2,5.1777226,5854,1.03,0.06,4.469
8776,0,856,0.5693,89.38,126.75,3,9.48814747,5680,0.978,0.12,4.414
8777,0,1053,0.3584,88.24,291.11,2,5.06993245,5957,1.026,-0.08,4.506
8778,0,314,0.45,89.95,2.3,2,346.36642,6327,1.089,-0.12,4.276
8779,0,877.0816327,0.614629592,83.56806122,2247.995,2,0.51554111,5840.010204,1.022346939,-0.116122449,4.410612245
8780,0,1724,1.079,71.52,2090.54,1,0.892061734,5561,0.866,-0.16,4.512
8781,0,1558,1.014,79.92,1390.76,1,3.471399214,6026,1.315,0.28,4.101
8782,0,938,0.984,80.96,183.08,1,4.176929219,5462,0.799,-0.5,4.628
8783,0,1230.591837,0.752229592,74.92673469,168.45,1,6.3762199,5846.928571,1.055642857,-0.147755102,4.3095
8784,0,877.0816327,0.614629592,83.56806122,2247.995,1,9.78184193,5840.010204,1.022346939,-0.116122449,4.410612245
8785,0,1115,0.456,87.86,365.09,1,8.1770751,6501,1.017,-0.5,4.281
8786,0,225,0.001,90,0.61,1,569.45051,6117,1.025,-0.22,4.496
8787,0,1482,1.247,23.45,1136.75,1,0.823014905,4975,0.818,0.02,4.614
8788,0,5480,0.524,83.9,212663.45,1,0.796815149,4897,1.935,-0.44,2.464
8789,0,1082,1.04,87.75,324.38,1,26.95123768,6675,1.54,-0.14,3.748
8790,0,1068,0.982,87.61,307.27,1,18.11208877,7323,1.587,0.08,4.167
8791,0,723,0.903,83.89,64.57,1,4.84505985,4337,0.709,0.36,4.581
8792,0,942,1.159,81.71,186.23,1,4.408295716,5496,0.825,-0.38,4.607
8793,0,1378,1.269,80.33,852.84,1,8.665259912,6071,1.301,-0.12,3.796
8794,0,1032,0.651,86.48,267.96,1,4.726086185,5873,0.954,-0.22,4.547
8795,0,779,1.076,87.08,87.16,1,8.643550046,5679,0.849,-0.5,4.605
8796,0,258,0.003,90,1.05,1,623.70774,6626,1.039,-0.56,4.347
8797,0,1901,0.599,79.39,3080.82,1,1.51945182,6168,1.105,0.02,4.25
8798,0,2121,0.455,77.07,4773.08,1,0.759755409,6090,1.173,0.21,4.447
8799,0,1266,0.269,88.64,606.33,1,5.082523739,6507,1.049,-0.38,4.343
8800,0,2657,0.651,77.91,11800.82,1,1.02547271,6862,1.395,-0.14,4.114
8801,0,2710,0.88,72.01,12744.17,1,1.025465924,6700,1.424,-0.08,4.041
8802,0,425,0.987,89.45,7.69,1,74.98529295,5955,0.999,-0.16,4.52
8803,0,1230.591837,0.752229592,74.92673469,2993.630204,1,10.95210361,5846.928571,1.055642857,-0.147755102,4.3095
8804,0,604,0.445,88.8,31.48,1,25.76205672,5539,0.95,0.21,4.393
8805,0,1356,0.6199,76.2,799.75,1,2.70581614,5992,0.884,-0.44,4.42
8806,0,1715,0.327,82.97,2045.19,1,1.195516859,5780,1,0,4.438
8807,0,1409,0.465,82.29,928.82,1,1.995728294,5807,0.771,-0.64,4.455
8808,0,970,0.001,89.99,209.25,1,10.76839193,5226,0.921,0,3.97
8809,0,1199,0.153,89.33,487.47,1,3.84615171,6106,1.043,-0.16,4.487
8810,0,2601,0.257,84.22,10830.96,1,0.733724504,6175,0.904,-0.62,4.099
8811,0,3112,0.628,73.86,22119.66,1,1.28940823,5826,1.865,0.18,3.465
8812,0,214,0.0481,89.95,0.5,1,498.27269,5618,1.033,0.26,4.514
8813,0,937,0.513,87.69,181.75,1,5.08840787,5618,0.884,-0.28,4.583
8814,0,1080,0.171,89.67,322.19,1,18.52782408,6154,1.219,-0.34,3.793
8815,0,788,0.825,86.71,91.2,1,12.15524112,5761,0.821,-0.4,4.413
8816,0,738,0.218,89.95,70.24,1,11.0495766,5533,0.782,-0.38,4.505
8817,0,365,0.442,89.36,4.2,1,4.48559215,3236,0.169,0,5.097
8818,0,1984,0.6376,56.72,3662.84,1,0.566789763,5799,0.836,-0.58,4.6
8819,0,2293,0.681,53.06,6584.06,1,0.566811926,6165,0.965,-0.4,4.474
8820,0,1701,0.934,81.33,1982.55,1,2.525386934,6826,1.211,-0.34,4.337
8821,0,2557,0.369,81.22,10156.53,1,0.566801506,6398,1.023,-0.34,4.358
8822,0,2450,0.6755,69.33,8516.13,1,0.566803738,6300,1.028,-0.26,4.404
8823,0,1274,0.734,71.52,621.89,1,1.69421771,5402,0.731,-0.56,4.591
8824,0,659,0.029,89.94,44.5,1,13.8086331,5515,0.782,-0.44,4.568
8825,0,1253,0.362,86.94,583.12,1,4.25907841,5560,0.942,0.1,4.173
8826,0,1475,1.189,77.44,1120.19,1,2.739477089,6469,1.095,-0.32,4.431
8827,0,1298,1.237,67.2,671.75,1,1.307761491,5112,0.651,-0.64,4.596
8828,0,1492,0.294,86.57,1169.87,1,4.028671454,6327,1.252,0.02,4.168
8829,0,2783,1.033,67.35,14194.09,1,2.30118753,7970,1.906,-0.2,3.871
8830,0,2941,0.494,73.13,17801.78,1,0.449249224,6338,1.065,-0.22,4.239
8831,0,3535,0.689,58.12,36888.8,1,0.687004402,6240,1.385,-0.32,3.684
8832,0,1558,0.519,70.4,1389.28,1,0.91839938,5222,0.828,-0.04,4.556
8833,0,506,0.347,89.95,15.49,1,64.1983721,6088,0.901,-0.46,4.329
8834,0,3176,0.569,63.89,23945.42,1,0.94356284,7693,1.737,0.04,4.083
8835,0,1364,0.381,85.58,817.05,1,2.243569483,6081,0.786,-1,4.526
8836,0,809,0.61,88.54,101.33,1,8.258181993,5306,0.802,-0.06,4.445
8837,0,501,0.682,89.38,14.88,1,82.78482,5749,1.059,0.16,4.123
8838,0,1466,1.137,11.55,1092.69,1,1.81139053,5941,1.001,-0.14,4.519
8839,0,1686,0.112,89.45,1909.13,1,2.4376438,5927,1.118,0.12,4.117
8840,0,1475,0.831,75.08,1115.99,1,0.721522907,4893,0.614,-0.7,4.634
8841,0,813,0.778,87.82,103.28,1,7.09520543,5481,0.871,-0.22,4.592
8842,0,2604,1.255,50.43,10815.86,1,0.651731691,5791,0.89,-0.38,4.052
8843,0,3274,0.779,46.66,27312.92,1,0.50818743,7141,1.558,0.21,4.243
8844,0,1230.591837,0.752229592,74.92673469,25373.9,1,2.73398963,5846.928571,1.055642857,-0.147755102,4.3095
8845,0,988,0.525,89.15,225.26,1,19.1644498,5877,1.319,0.2,3.86
8846,0,588,0.767,88.56,28.2,1,40.06967462,5911,1.112,0.22,4.321
8847,0,438,0.752,89.67,8.7,1,55.884827,5668,0.963,-0.02,4.545
8848,0,1677,0.505,88.81,1868.97,1,3.75938475,4976,0.868,-0.3,3.534
8849,0,444,1.012,87.64,9.21,1,10.6840477,3887,0.553,-0.1,4.743
8850,0,1230.591837,0.752229592,74.92673469,15763.18,1,2.00280845,5846.928571,1.055642857,-0.147755102,4.3095
8851,0,1083,1.255,84.98,325.55,1,10.67459836,6496,1.312,0.1,4.212
8852,0,2753,1.286,73.81,13581.41,1,2.305097141,8851,2.106,0.07,4.085
8853,0,5205,1.252,52.24,172916.96,1,0.974477904,5210,3.512,0.21,2.631
8854,0,618,0.415,89.38,34.58,1,18.52591745,5492,0.978,0.2,4.533
8855,0,931,0.226,89.09,178.03,1,4.15736472,5183,0.806,-0.08,4.558
8856,0,2336,1.17,52.05,7025.25,1,0.502454299,6134,0.932,-0.48,4.498
8857,0,523,0.167,89.87,17.75,1,27.30815016,5541,0.747,-0.6,4.574
8858,0,2548,1.213,72.24,9925.41,1,1.262742487,5273,1.511,0.06,3.621
8859,0,1230.591837,0.752229592,74.92673469,931.51,1,0.59586463,5846.928571,1.055642857,-0.147755102,4.3095
8860,0,1470,1.258,52.79,1107.41,1,1.222127938,5157,0.806,0.08,4.465
8861,0,1446,1.141,84.61,1031.92,1,8.627475562,5146,1.795,0.28,3.475
8862,0,1760,0.318,87.47,2262.14,1,0.589753355,5414,0.759,-0.62,4.648
8863,0,1171,1.041,75.86,445.35,1,2.751566365,5461,0.851,-0.1,4.497
8864,0,1285,0.527,81.14,640.66,1,0.760935268,4675,0.523,-1.52,4.74
8865,0,1523,0.066,89.47,1274.27,2,2.012094,5633,0.973,0.16,4.296
8866,0,1825,0.634,68.46,2625.26,2,1.33258772,5576,0.963,0.16,4.201
8867,0,841,0.003,89.99,118.13,2,9.4767057,5911,1.006,-0.1,4.519
8868,0,713,0.408,88.85,61.01,2,6.65171459,4889,0.759,-0.22,4.637
8869,0,321,0.001,90,2.52,3,208.54335,5533,0.934,0.16,4.275
8870,0,713,0.05,89.91,61.01,2,17.7189786,5566,0.938,0.14,4.329
8871,0,1067,0.1968,88.81,306.35,2,5.0395851,5912,0.884,-0.38,4.453
8872,0,1334,0.785,86.67,748.7,3,7.64370363,6120,1.251,0.02,3.934
8873,0,3617,1.202,12.86,40561.5,1,1.353414369,4850,1.969,0.1,2.865
8874,0,1564,0.2957,73.34,1415.74,1,2.9590637,6192,0.999,-0.32,4.195
8875,0,1059,0.536,87.15,297.98,1,1.806631432,4606,0.696,-0.04,4.591
8876,0,932,0.988,87.26,177.96,1,15.06649153,5751,1.028,-0.04,4.028
8877,0,2078,0.788,66.79,4410.65,1,1.831829703,5269,0.806,-0.74,3.667
8878,0,2978,1.171,42.97,18549.81,1,0.738527259,5869,1.302,0.04,3.825
8879,0,1733,1.062,71.51,2129.33,1,0.89627093,5551,0.842,-0.2,4.493
8880,0,1039,0.286,88.65,275.15,1,5.11683678,5955,0.999,-0.16,4.52
8881,0,1793,0.0834,88.81,2443.69,1,1.06100327,5966,1.049,-0.02,4.493
8882,0,2194,1.242,41.24,5474.27,1,0.922030594,6484,1.178,-0.12,4.386
8883,0,215,0.2171,89.95,0.51,1,611.09299,6032,1.014,-0.18,4.508
8884,0,901,0.781,89.1,155.67,1,24.71479071,6300,1.214,-0.12,3.982
8885,0,619,0.6704,88.81,34.7,1,16.1191449,5319,0.729,-0.38,4.514
8886,0,1230.591837,0.752229592,74.92673469,10830.2,1,3.6329347,5846.928571,1.055642857,-0.147755102,4.3095
8887,0,2174,0.815,71.53,5300.4,1,1.161947482,6225,1.242,0.12,4.204
8888,0,1759,0.917,70.72,2251.28,1,0.607191908,5370,0.649,-0.92,4.598
8889,0,3637,0.268,87.99,41377.92,1,2.2502073,4507,1.467,0.1,2.391
8890,0,748,0.678,88.96,73.97,1,17.9925973,5931,0.967,-0.14,4.351
8891,0,1714,0.961,57.03,2038.54,1,0.648775795,5143,0.796,-0.08,4.559
8892,0,1628,0.877,74.77,1660.29,1,4.132521615,6567,1.084,-0.52,4.045
8893,0,774,100.196,73.91,84.63,1,410.88527,5015,2.725,-0.5,2.34
8894,0,767,0.6894,88.81,81.88,1,74.371666,6865,0.983,-2.02,3.742
8895,0,4281,0.54,77.26,79148.54,1,0.938905082,8615,2.002,-0.22,3.784
8896,0,2667,0.069,88.84,11944.88,1,0.93891532,6534,1.395,0.06,4.074
8897,0,929,0.612,88.67,176.22,1,16.29421371,6237,1.156,0.02,4.145
8898,0,1294,0.439,87.61,663.18,1,11.02520205,6047,1.021,-0.88,3.724
8899,0,850,0.275,89.35,123.51,1,10.81916946,5955,0.961,-0.2,4.429
8900,0,1431,0.359,87.66,989.89,1,2.680514453,6038,0.958,-0.26,4.356
8901,0,519,0.805,88.59,17.12,1,19.164111,5103,0.747,-0.4,4.65
8902,0,4319,1.308,56.36,81969.77,1,1.053573674,5838,2.172,-0.5,3.038
8903,0,5119,0.035,89.7,162048.58,1,0.970085646,4555,1.974,0.1,2.346
8904,0,745,0.375,89.31,72.92,1,63.52017525,4938,1.669,0.34,3.388
8905,0,1019,0.606,87.18,254.84,1,11.30098763,6143,1.118,-0.02,4.165
8906,0,1230.591837,0.752229592,74.92673469,27890.55,1,0.92098747,5846.928571,1.055642857,-0.147755102,4.3095
8907,0,2703,0.968,71.39,12627.67,1,2.182515126,8051,1.856,-0.14,3.966
8908,0,1352,0.634,81.75,789.69,1,2.659418888,6156,1,-0.32,4.5
8909,0,1559,0.404,85.29,1393.98,1,2.31610674,6025,1.036,-0.04,4.3
8910,0,645,0.1593,89.95,40.81,1,13.5164708,5442,0.811,-0.34,4.6
8911,0,1665,0.691,77.91,1815.32,1,0.948683571,5576,0.953,0.02,4.556
8912,0,1331,0.109,88.29,743.75,1,1.65546056,5438,0.92,0.02,4.574
8913,0,2546,0.836,75.63,9914.08,1,1.655472351,6725,1.247,-0.52,3.86
8914,0,1230.591837,0.752229592,74.92673469,1017.15,1,4.50279037,5846.928571,1.055642857,-0.147755102,4.3095
8915,0,1861,1.026,73.27,2828.82,1,1.759276227,6656,1.248,-0.08,4.351
8916,0,1320,0.378,85.47,715.46,1,1.09206792,4856,0.793,0.06,4.609
8917,0,1039,0.034,89.95,275.02,1,4.83014159,5693,0.943,-0.02,4.467
8918,0,1654,0.579,86.11,1771.98,1,2.41194057,5598,1.028,0.12,4.045
8919,0,3145,0.882,76.01,23173.2,1,1.613014741,7832,1.93,-0.16,3.836
8920,0,1378,0.6977,87.66,853.5,1,6.2089181,5548,1.021,-0.4,3.797
8921,0,2607,0.0723,87.66,10919.82,1,0.77996263,6002,1.041,-0.2,4.032
8922,0,1240,0.16,88.91,561.84,1,0.800263219,4336,0.574,-0.46,4.656
8923,0,1194,0.742,88.08,480.54,1,18.64632309,5786,1.536,-0.18,3.542
8924,0,217,0.3151,89.95,0.52,1,441.17369,5610,0.953,0,4.551
8925,0,627,0.1985,88.81,36.42,1,3.6673005,3823,0.525,-0.1,4.729
8926,0,2816,0.295,85.31,14849.39,1,3.044771557,8199,2.039,-0.12,3.747
8927,0,2860,0.694,71.89,15791.97,1,0.773144492,6413,1.453,0.21,4.038
8928,0,1792,0.9911,12.03,2439.28,1,2.66811113,6593,1.302,-0.08,4.164
8929,0,673,0.658,88.92,48.36,1,50.44028536,6225,1.08,-0.28,4.039
8930,0,1236,0.523,84.46,550.68,1,3.255385289,5806,0.923,-0.16,4.425
8931,0,1963,0.053,89.95,3511.86,1,7.4185369,9763,2.303,0.07,4.179
8932,0,1136,1.206,31.88,393.14,1,15.68434493,6407,1.355,-0.02,3.888
8933,0,1492,0.804,86.38,1172.13,1,5.357409918,5768,0.993,-0.56,3.809
8934,0,2468,1.093,63.84,8795.37,1,1.400991827,6706,1.436,-0.08,4.026
8935,0,692,0.247,89.84,54.13,1,19.2532128,6060,1.036,-0.14,4.495
8936,0,1678,0.531,79.62,1876.57,1,1.34062901,6045,1.038,-0.12,4.494
8937,0,904,0.071,89.83,157.56,1,14.1011023,6534,1.219,-0.06,4.365
8938,0,871,0.35,88.87,136.18,1,7.448375935,5636,0.846,-0.26,4.489
8939,0,3885,0.9385,9.74,53849.23,1,0.533628226,7163,1.392,-0.44,3.906
8940,0,2274,1.263,49.55,6364.7,1,0.678137665,6429,0.91,-0.82,4.449
8941,0,1768,1.241,56.39,2310.53,1,2.069415479,6640,1.261,-0.04,4.343
8942,0,1454,0.276,88.96,1056.39,1,1.817079849,5808,1.077,0.21,4.503
8943,0,1247,0.671,87.41,571.1,1,8.04963472,6698,1.197,-0.38,4.171
8944,0,869,0.441,89.1,134.91,1,11.57894687,6028,0.849,-0.56,4.355
8945,0,2705,0.75,77.27,12617.53,1,1.47258471,7360,1.521,-0.28,4.008
8946,0,574,1.306,64.45,25.63,1,5.15998178,3900,0.555,-0.1,4.727
8947,0,1030,1.277,79.07,265.42,1,4.446459958,5615,0.929,-0.02,4.504
8948,0,694,0.2093,89.38,54.98,1,23.3787733,6210,1.07,-0.1,4.424
8949,0,576,0.9711,89.95,25.98,1,15.09984259,5191,0.635,-0.84,4.615
8950,0,650,0.596,88.54,42.1,1,8.207257515,4859,0.61,-0.7,4.637
8951,0,246,0.1119,89.95,0.87,1,498.68845,6184,1.1,-0.06,4.448
8952,0,1094,0.262,87.41,340.64,1,1.22775105,4551,0.59,-0.72,4.713
8953,0,605,0.0481,89.95,31.63,1,15.3416245,5061,0.771,0,4.504
8954,0,625,0.417,89.26,36.07,1,21.980467,5573,0.837,-0.18,4.418
8955,0,630,0.898,87.58,37.12,1,7.214721393,4705,0.552,-1.08,4.696
8956,0,305,0.461,89.38,2.03,3,8.15275885,3327,0.169,-0.38,5.113
8957,0,919,0.144,87.93,168.43,2,3.18740907,4808,0.723,-0.1,4.589
8958,0,1230.591837,0.752229592,74.92673469,2993.630204,2,10.23273611,5846.928571,1.055642857,-0.147755102,4.3095
8959,0,3152,0.0916,88.24,23331.88,2,0.962815183,6638,1.349,-0.4,3.792
8960,0,948,0.182,89.49,191.14,5,7.23524221,5574,0.933,0.12,4.354
8961,0,722,0.2652,89.95,64.33,3,10.72900793,5375,0.972,0.3,4.541
8962,0,851,0.781,87.67,123.81,3,8.19619768,5323,0.862,0.16,4.378
8963,0,1156,0.729,88.29,422.67,2,5.215752,6202,1.213,0.21,4.422
8964,0,1969,1.123,11.93,3537.89,2,0.696290095,5904,0.958,-0.24,4.543
8965,0,1362,0.006,89.97,814.46,1,10.0714369,5768,1.236,-0.54,3.633
8966,0,2663,0.0908,88.81,11894.49,1,0.62240698,6661,1.33,0.07,4.341
8967,0,1085,0.177,89.34,327.65,2,4.37198905,5823,0.951,-0.14,4.489
8968,0,940,0.5757,88.24,184.66,2,6.72876606,5823,0.951,-0.14,4.489
8969,0,551,0.946,84.36,21.85,1,24.09002065,5354,0.737,-0.36,4.495
8970,0,1138,0.1672,89.95,395.82,1,4.4158933,5977,1.133,0.21,4.473
8971,0,998,0.356,88.57,233.91,1,3.09383248,5327,0.772,-0.5,4.646
8972,0,1469,1.276,73.74,1104.26,1,2.666961614,6609,1.073,-0.5,4.484
8973,0,3020,0.9744,14.9,19656.66,1,1.17430183,7537,1.703,-0.06,4.007
8974,0,617.2755102,1.747884694,89.28010204,1618.55898,1,14.05652256,5800,1.107969388,-0.174081633,4.180346939
8975,0,877,0.998,87.28,139.95,1,15.03946452,6410,1.077,-0.2,4.329
8976,0,1148,0.917,84.77,411.07,1,3.693951168,5968,0.97,-0.26,4.534
8977,0,1633,0.563,66.28,1686.88,1,1.05680287,5584,0.974,0.1,4.532
8978,0,1655,1.211,23.34,1775.05,1,0.787122102,5210,0.786,-0.12,4.528
8979,0,4340,0.3604,84.22,83894.63,1,2.15045295,4899,3.05,0.05,2.356
8980,0,2050,0.4172,72.19,4173.47,1,0.561524348,5919,0.66,-2.02,4.55
8981,0,617.2755102,1.747884694,89.28010204,1618.55898,1,315.0771719,5800,1.107969388,-0.174081633,4.180346939
8982,0,2803,0.991,20.63,14545.24,1,1.21607873,6234,1.255,-0.42,3.741
8983,0,824,1.013,87.66,109.13,2,38.49536985,6050,1.332,0.02,3.823
8984,0,1206,0.99,46.42,500.7,1,4.18224416,6057,0.896,-0.46,4.392
8985,0,2188,1.261,57.37,5409.39,1,0.643002821,5681,0.807,-0.34,4.315
8986,0,1050,0.1533,88.81,287.41,1,1.95119541,4936,0.689,-0.5,4.681
8987,0,655,0.248,89.49,43.63,1,53.220417,5653,1.24,0.3,3.905
8988,0,864,0.442,88.44,131.75,1,8.0018897,5830,0.97,-0.14,4.54
8989,0,314,0.5927,89.95,2.29,1,383.85362,6675,1.336,0.07,4.341
8990,0,1720,0.166,89.56,2065.56,1,2.564012541,6274,1.024,-0.36,4.139
8991,0,1230.591837,0.752229592,74.92673469,7377.38,1,0.71538172,5846.928571,1.055642857,-0.147755102,4.3095
8992,0,2103,0.81,75.91,4637.68,1,2.264471713,6782,1.155,-0.54,4.014
8993,0,637,0.1819,89.95,38.9,1,18.3602239,5713,0.948,-0.1,4.551
8994,0,1201,0.195,89.1,492.29,1,5.21395046,5529,0.965,0.14,4.123
8995,0,604,0.409,89.26,31.43,2,24.996068,5761,1.035,0.14,4.492
8996,0,536,0.088,89.87,19.51,1,8.9429645,4183,0.582,-0.26,4.655
8997,0,685,0.626,89.22,52.05,1,281.509095,4797,1.791,-0.1,2.632
8998,0,1180,0.467,88.98,459.66,1,2.405625303,5450,0.939,0.07,4.573
8999,0,2057,1.264,68.18,4234.38,1,3.258249472,6712,1.467,-0.3,3.859
9000,0,229,0.653,89.9,0.65,1,552.8295063,5956,0.797,-0.68,4.403
9001,0,1976,0.612,84.26,3613.97,1,0.773595312,5973,1.024,-0.1,4.506
9002,0,2474,0.336,85.49,8868.22,1,0.7735301,6296,1.093,-0.14,4.217
9003,0,205,0.1083,89.95,0.42,1,533.6593,5695,0.923,-0.16,4.556
9004,0,1230.591837,0.752229592,74.92673469,2993.630204,1,2.42186898,5846.928571,1.055642857,-0.147755102,4.3095
9005,0,779,1.494,88.94,87.2,1,44.82732381,5160,1.45,-0.02,3.568
9006,0,642,0.644,85.82,40.28,1,7.535894184,4969,0.574,-1.52,4.736
9007,0,2129,0.971,65.76,4880.5,1,0.562498925,5638,0.868,-0.16,4.437
9008,0,1551,1.225,60.59,1372.84,1,0.755049082,5242,0.616,-1.1,4.64
9009,0,2230,0.534,78.73,5846.79,1,1.012694226,6487,1.085,-0.3,4.292
9010,0,787,0.364,89.05,90.76,1,10.303356,5497,0.782,-0.28,4.423
9011,0,1894,0.371,85.44,3041.8,1,2.214029545,6604,1.283,-0.12,4.178
9012,0,1993,0.888,80.26,3721.74,1,2.441988077,6078,1.156,-0.26,3.874
9013,0,1217,0.124,88.81,518.48,1,2.44200193,5587,0.952,0,4.556
9014,0,220,0.059,89.99,0.56,1,384.847556,5579,0.892,-0.22,4.58
9015,0,1555,1.264,41.7,1382.47,1,2.131225773,6181,0.925,-0.48,4.38
9016,0,1640,0.23,87.89,1705.12,1,0.839907158,5120,0.797,0.07,4.478
9017,0,2611,0.229,86.24,10982.55,1,1.219736039,7358,1.449,-0.2,4.171
9018,0,2107,0.308,84.78,4657.05,1,2.015152464,6988,1.448,-0.04,4.163
9019,0,1473,0.94,71.53,1109.75,1,0.82820657,5033,0.638,-0.66,4.611
9020,0,1824,0.159,89.09,2621.69,1,1.7613778,6544,1.193,-0.14,4.349
9021,0,1712,0.451,85.49,2032.57,1,2.537081943,6735,1.275,-0.12,4.307
9022,0,1182,0.98,85.12,462.07,1,14.44312745,5757,1.283,-0.34,3.672
9023,0,714,1.07,82.56,61.43,1,5.61386908,4504,0.701,0.1,4.582
9024,0,1013,0.614,87.23,248.49,1,9.080194398,6461,1.162,-0.14,4.396
9025,0,679,1.117,83.09,50.35,1,9.93442075,5382,0.749,-0.64,4.654
9026,0,1696,0.806,80.43,1953.33,1,2.071939672,6140,1.014,-0.22,4.247
9027,0,792,0.791,82.46,93.09,1,8.5893644,5602,0.913,-0.16,4.571
