row_id,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_period,koi_time0bk,koi_time0,koi_eccen,koi_impact,koi_duration,koi_depth,koi_ror,koi_srho,koi_prad,koi_sma,koi_incl,koi_teq,koi_insol,koi_dor,koi_ldm_coeff2,koi_ldm_coeff1,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_quarters,koi_bin_oedp_sig,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,ra,dec,koi_kepmag,koi_gmag,koi_rmag,koi_imag,koi_zmag,koi_jmag,koi_hmag,koi_kmag,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sdec,koi_fwm_srao,koi_fwm_sdeco,koi_fwm_prao,koi_fwm_pdeco,koi_dicco_mra,koi_dicco_mdec,koi_dicco_msky,koi_dikco_mra,koi_dikco_mdec,koi_dikco_msky
1514,1,0,0,0,116.3311739,173.68887,2455006.689,0,0.032,7.025,1590,0.035703,3.13923,3.26,0.4451,89.99,323,2.59,130.95,0.1959,0.5086,14.798361,34.19719,31.5,2,12,1,1.11E+31,0.4021,5354,4.533,0,0.835,0.868,290.14432,44.04995,14.767,15.32,14.703,14.53,14.432,13.537,13.163,13.019,0.151,19.3429518,44.049819,-0.09,-0.47,0.0004,0.00039,-0.09,0.09,0.13,-0.049,-0.09,0.1
1515,0.269306122,0,0,0,86.049055,201.0385,2455034.038,0,0.2597,29.28,430,0.018911,0.02769,2.06,0.3792,89.38,410,6.68,22.13,0.2595,0.4106,73.13507722,290.5218273,8,2,513.6122449,1.102040816,8.91E+30,0.505287755,5733,4.432,0.07,0.997,0.981,290.14432,44.04995,14.767,15.32,14.703,14.53,14.432,13.537,13.163,13.019,0.058244898,19.47548024,42.57951804,-4.961276531,1.83049898,0.000743102,0.001351776,0.151989796,0.246765306,3.694367347,0.094357143,0.265214286,3.797520408
1516,1,0,0,0,6.31943553,132.22892,2454965.229,0,0.775,3.3422,581,0.024241,0.43273,2.71,0.0658,85.42,986,223.15,9.7,0.2602,0.4096,7.5457764,45.591755,61,4,182,1,1.11E+28,0.6146,5670,4.397,0.06,1.022,0.949,291.55695,39.227291,14.028,14.509,13.977,13.822,13.745,12.874,12.576,12.51,0,19.4371127,39.226349,-0.753,-3.39,-9.00E-05,-0.000708,1.04,3.17,3.34,-0.03,0.18,0.18
1517,1,0,0,0,12.20951755,360.3204,2455193.32,0,0.779,4.1808,538,0.023354,0.41454,2.61,0.1021,86.99,791,92.68,14.84,0.2602,0.4096,7.213981,32.03609,45.5,4,90,2,1.11E+28,0.6198,5670,4.397,0.06,1.022,0.949,291.55695,39.227291,14.028,14.509,13.977,13.822,13.745,12.874,12.576,12.51,0,19.4371164,39.226366,-0.6,-3.33,-0.000168,-0.000702,1.43,2.97,3.3,0.17,0.03,0.17
1518,1,0,0,0,3.07644709,353.7643,2455186.764,0,0.708,2.6326,217,0.01442,0.55826,1.61,0.0407,83.78,1253,583.25,6.54,0.2602,0.4096,4.620691,22.377825,29.3,4,337,3,1.11E+28,0.7163,5670,4.397,0.06,1.022,0.949,291.55695,39.227291,14.028,14.509,13.977,13.822,13.745,12.874,12.576,12.51,0,19.4371097,39.226224,-0.88,-3.84,-6.00E-06,-0.000156,1.08,2.64,2.85,-0.15,-0.46,0.48
1519,0.999,0,1,1,2.11913005,132.59,2454965.59,0,0.67,4.141,28.7,0.005188,0.11777,1.35,0.0356,77.24,2090,4512.1,3.04,0.26,0.4133,8.816657,14.853027,21.5,1,507,1,1.11E+31,0.0903,5799,3.813,0.16,2.377,1.339,294.2869,40.21381,7.837,8.219,7.789,7.674,7.657,6.803,6.562,6.491,0,19.619781,40.20298,27,-39,-0.000645,0.000922,45.68,-75.9,88.6,46.57,-76.6,89.6
1520,0.999,0,0,0,68.958447,179.08158,2455012.082,0,0.821,3.128,123,0.011473,3.91,1.11,0.3183,89.53,402,6.17,99.4,0.2291,0.4603,10.726428,27.269234,30,1,18,1,1.11E+31,0.6355,5455,4.497,0.06,0.888,0.902,293.6792,46.85276,9.439,9.971,9.364,9.211,9.154,8.2,7.838,7.768,0,19.578688,46.85312,2.77,1.3,-0.0003,-0.000142,0.4,-0.1,0.5,0.9,0.3,0.9
1521,1,0,0,0,18.79591276,145.821854,2454978.822,0,0.695,7.5235,2430,0.048106,0.18078,7.39,0.1431,87.35,852,124.64,15,0.303,0.3166,34.18275,224.41634,282.3,2,67,2,1.11E+31,0.8656,6163,4.185,-0.06,1.406,1.102,288.79303,48.04023,14.274,14.607,14.213,14.131,14.095,13.324,12.988,13.011,0,19.2528744,48.040169,0.183,-0.218,-0.00012,0.00024,-0.015,0.021,0.026,0.049,-0.057,0.075
1522,0.269306122,0,0,0,47.76397728,165.041066,2454998.041,0,0.69544898,4.08,10231.17449,0.10857801,2.861124388,17.37489796,0.09180102,72.65908163,1580.163265,31090.7949,17.74603716,0.246305102,0.42002551,73.13507722,290.5218273,103.6081633,1,513.6122449,1.102040816,8.91E+30,0.505287755,5632.693878,4.29494898,-0.153367347,2.228591837,1.011989796,296.98605,42.72998,9.668,10.483,9.762,14.08210204,14.09478571,8.607,8.307,8.248,0.058244898,19.47548024,42.57951804,-4.961276531,1.83049898,0.000743102,0.001351776,0.151989796,0.246765306,3.694367347,0.094357143,0.265214286,3.797520408
1523,0.986,0,0,0,63.0380366,169.12161,2455002.122,0,0.021,7.3702,659,0.023298,1.42231,2.59,0.3076,89.98,465,11.1,66.852,0.2622,0.4035,12.490564,38.719246,53.1,1,19,1,1.11E+31,0.1598,5798,4.411,0,1.019,0.976,283.80954,41.041241,13.605,14.035,13.538,13.421,13.381,12.532,12.225,12.163,0,18.9206394,41.04139,0.17,0.54,-0.00017,-0.00035,-0.28,0.01,0.28,-0.28,0.04,0.28
1524,1,0,0,0,9.69315023,132.81362,2454965.814,0,0.734,5.6725,142,0.01176,0.1532,1.89,0.0894,85.39,1017,253.08,9.13,0.2638,0.4046,6.1442604,31.918997,45.1,2,140,1,1.11E+31,0.5585,5683,4.108,0.1,1.472,1.014,290.06049,47.16396,12.727,13.185,12.672,12.53,12.469,11.537,11.257,11.183,0.178,19.3373478,47.16397,-0.67,0.04,6.10E-05,-1.60E-05,0,-0.01,0.01,-0.04,-0.07,0.08
1525,0,0,0,1,8.48031229,135.85319,2454968.853,0,0.951,7.105,351,0.021887,0.01171,2.58,0.0809,74.43,952,193.86,3.54,0.2889,0.3511,6.9395614,31.598454,37.3,1,128,1,1.11E+31,0.9775,5910,4.364,-0.08,1.078,0.982,298.83334,46.65453,14.613,15.137,14.562,14.388,14.312,13.322,13.042,12.96,0,19.922153,46.65483,-2.6,1.07,0.00088,-0.00035,-1.46,1.13,1.85,-1.45,1.23,1.9
1526,0.999,0,0,0,56.1886436,146.37945,2454979.379,0,0.873,6.5272,346,0.019925,0.25001,2.56,0.2939,88.56,503,15.13,34.7,0.2514,0.4282,9.811869,28.219707,35.6,3,25,1,1.11E+31,0.1406,5700,4.327,0.34,1.176,1.071,288.64627,50.788979,13.351,13.818,13.268,13.15,13.05,12.174,11.872,11.803,0.488,19.243078,50.78908,-0.19,0.34,8.00E-05,9.00E-05,-0.03,-0.56,0.56,-0.08,-0.48,0.48
1527,1,0,0,0,6.92101452,135.64343,2454968.643,0,0.771,4.3591,530,0.023135,0.21781,1.48,0.059,84.6,619,34.85,8.2,0.0966,0.6414,5.7627587,31.725658,39.9,1,193,1,1.11E+31,0.6332,4461,4.661,-0.6,0.585,0.571,281.89835,42.165791,14.832,15.81,14.782,14.413,14.233,13.131,12.539,12.447,0,18.7932275,42.165517,0.17,-0.98,-0.00051,0.00026,0.15,0.01,0.15,0.15,-0.09,0.17
1528,1,0,0,0,3.27344784,134.45023,2454967.45,0,0.44,1.7292,263,0.014934,4.10022,0.81,0.0349,88.1,625,36.05,13.24,0.3872,0.3156,6.5249653,31.888021,34,1,408,1,1.11E+31,0.4073,3758,4.769,0,0.496,0.528,287.34674,47.772961,14.22,15.605,14.221,13.626,13.211,11.971,11.348,11.18,0.055,19.1564388,47.772876,-0.36,-0.3,0.000132,7.20E-05,-0.05,0.06,0.07,0.12,0.09,0.15
1529,0.999,0,0,0,15.3789014,143.40629,2454976.406,0,0.359,4.662,185,0.01252,1.08766,2.94,0.1313,89.14,1039,275.53,23.87,0.26,0.4133,4.83924,18.763317,17.6,2,90,1,1.11E+31,0.887,5817,3.877,0.18,2.153,1.276,282.92499,48.626389,13.127,13.528,13.069,12.955,12.933,12.042,11.753,11.717,0.009,18.86163,48.62648,-1.29,0.32,0.0002,-3.40E-05,0.24,-0.63,0.67,0.23,-0.54,0.59
1530,0.999,0,0,0,134.4785189,169.28141,2455002.281,0,0.924,5.9288,4030,0.072121,0.87299,10.52,0.5135,89.44,412,6.81,94.15,0.2678,0.3958,62.04927,163.9393,149.9,2,9,1,1.11E+31,0.0995,5791,4.185,0.02,1.336,0.996,289.34143,46.988239,13.929,14.293,13.883,13.774,13.75,12.917,12.654,12.621,0.397,19.2894336,46.988167,0.206,-0.264,0.0001,0.00021,0.041,0.021,0.046,0.217,-0.185,0.286
1531,0.999,0,0,0,5.007414194,135.024066,2454968.024,0,0.926,1.3584,4410,0.07733,2.82445,8.8,0.058,86.58,1114,363.75,15.527,0.2868,0.3588,46.335003,359.89984,196.6,1,214,1,1.11E+31,0.4121,5957,4.417,0,1.042,1.034,297.64606,47.167488,13.592,14.06,13.532,13.392,13.353,12.482,12.16,12.101,0,19.84306079,47.1675087,-0.36,0.067,0.00072,-0.00048,-0.163,0.069,0.177,-0.211,0.12,0.243
1532,0,0,1,0,24.68662378,137.53976,2454970.54,0,0.643,15.168,8050,0.085729,0.04024,48.04,0.1633,86.62,1149,412.55,10.9,0.1236,0.6196,31.166208,141.52931,210.9,1,47,1,1.11E+31,0,4648,2.996,0.14,5.132,0.95,294.207,38.22345,14.633,15.546,14.603,14.242,13.993,12.932,12.31,12.162,0,19.61380308,38.223269,0.161,-0.652,-0.0008,-0.0011,0.046,0.02,0.051,0.034,0.112,0.118
1533,1,0,0,0,98.7179332,131.58694,2454964.587,0,0.588,6.593,7320,0.081484,2.1732,6.99,0.3982,89.68,360,3.97,103.8,0.2865,0.3556,50.721767,109.69163,124.4,1,10,1,1.10E+31,0.126,5808,4.583,-0.46,0.786,0.871,287.95657,41.130329,15.7,16.189,15.656,15.491,15.412,14.509,14.165,14.139,0,19.1971116,41.130251,0.31,-0.285,-0.0015,-0.0015,0.06,0.09,0.108,0.18,-0.05,0.19
1534,0.933,0,0,0,71.52543938,191.69147,2455024.691,0,0.066,5.9189,5900,0.06781,3.52177,5.76,0.3091,89.96,340,3.15,98.388,0.1054,0.6323,57.922966,110.04745,111.3,2,8,1,1.10E+29,0.9821,4855,4.542,0.12,0.778,0.769,287.73755,38.114559,14.521,15.413,14.462,14.138,14.005,12.92,12.382,12.251,0,19.1824997,38.114525,-0.18,-0.12,0.0011,0.0018,-0.016,-0.04,0.05,0.028,0.1,0.11
1535,1,0,0,0,17.50441726,135.74731,2454968.747,0,0.006,4.2585,725,0.024535,2.05681,3.56,0.1289,89.99,824,108.78,32.18,0.2736,0.3819,9.516022,38.407654,47.5,1,74,1,1.11E+31,0.3766,5815,4.16,-0.18,1.329,0.933,292.16617,38.739052,13.926,14.311,13.867,13.761,13.719,12.863,12.592,12.512,0.001,19.4777126,38.739095,-1.32,0.16,-0.00071,-0.00011,0.61,-0.02,0.61,-0.17,-0.04,0.18
1536,1,0,1,0,1.72086129,133.0209998,2454966.021,0,0.725,2.0243,10200,0.099872,1.02994,13.25,0.0287,82.35,1647,1743.61,5.443,0.2514,0.4282,108.06677,1733.5951,1654.9,1,773,1,1.11E+31,0.6104,5742,4.297,0.26,1.215,1.068,286.11032,43.680962,14.309,14.727,14.24,14.13,14.077,13.19,12.932,12.837,0,19.07402114,43.6809744,-0.0334,0.0517,-0.00159,-0.00387,0.061,0.156,0.167,0.001,0.045,0.045
1537,0.359,0,0,0,56.4349933,151.41082,2454984.411,0,0.019,4.7381,580,0.021706,4.77055,2.37,0.276,89.99,465,11.04,92.954,0.2327,0.4526,11.894167,39.83727,47.7,1,25,1,1.11E+31,0.543,5534,4.381,0,1.001,0.88,293.09399,42.896431,13.668,14.172,13.608,13.453,13.385,12.513,12.171,12.107,0.223,19.5396056,42.896504,0.22,0.27,-7.00E-05,-0.00013,-0.13,0.13,0.19,-0.01,0.21,0.21
1538,1,0,0,0,33.7888028,153.65384,2454986.654,0,0.078,5.496,649,0.023375,1.82374,2.71,0.2127,89.91,611,33.01,47.92,0.3029,0.3239,8.6804905,31.054008,36,1,30,1,1.11E+31,0.8032,6202,4.436,-0.02,1.062,1.122,285.66711,48.719559,13.631,13.999,13.567,13.473,13.443,12.593,12.369,12.315,0.237,19.0444704,48.719545,-0.1,-0.05,0.00012,0.00012,-0.3,0.17,0.37,-0.19,0.24,0.31
1539,1,0,0,0,3.215109385,133.77747,2454966.777,0,0.954,4.365,158,0.015061,0.01886,1.54,0.0418,63.99,1155,421.21,2.18,0.2291,0.4603,4.678438,39.750046,53.3,1,418,1,1.11E+31,0.776,5541,4.472,0.12,0.934,0.942,289.43811,39.270359,13.405,13.948,13.37,13.173,13.068,12.151,11.842,11.75,0.152,19.2958814,39.270426,0.31,0.24,-4.00E-05,-1.80E-05,0.01,-0.06,0.06,0.01,-0.03,0.04
1540,0.998,0,0,0,3.29276797,133.00741,2454966.007,0,0.663,4.8069,80.7,0.008673,0.11647,1.39,0.0435,80.59,1458,1068.95,4.06,0.2638,0.4046,5.114976,28.208708,40.8,2,383,2,1.11E+31,0.6489,5683,4.108,0.1,1.472,1.014,290.06049,47.16396,12.727,13.185,12.672,12.53,12.469,11.537,11.257,11.183,0.122,19.33737,47.163999,0.15,0.14,-2.90E-05,-1.60E-05,-0.01,0.18,0.18,-0.04,0.16,0.17
1541,0.999,0,0,0,13.72710334,138.74473,2454971.745,0,0.025,7.3419,199,0.012888,0.30446,2.38,0.1154,89.9,1005,241.58,14.4747,0.291,0.3469,6.538815,37.881386,62.5,4,74,1,1.11E+31,0.8488,5951,4.017,-0.08,1.693,1.086,282.97897,40.784351,12.119,12.497,12.073,11.957,11.94,11.098,10.841,10.756,0,18.8652651,40.784382,0.04,0.12,8.10E-05,-0.000177,-0.53,-0.22,0.57,-0.37,0.07,0.38
1542,0.998,0,0,0,24.3110031,137.0394,2454970.039,0,0.146,8.7682,184,0.012424,0.30621,2.3,0.169,89.61,831,112.64,21.23,0.291,0.3469,8.290149,31.818357,48.9,4,43,2,1.11E+31,0.8547,5951,4.017,-0.08,1.693,1.086,282.97897,40.784351,12.119,12.497,12.073,11.957,11.94,11.098,10.841,10.756,0.002,18.8652642,40.78434,0.01,-0.03,8.20E-05,-0.000139,-0.27,-0.06,0.28,-0.04,0.23,0.23
1543,0.896,0,0,0,44.4304059,143.5462,2454976.546,0,0.025,10.306,239,0.014103,0.35682,2.61,0.2526,89.96,680,50.42,33.39,0.291,0.3469,9.9086,29.388895,50.5,4,22,3,1.11E+31,0.0016,5951,4.017,-0.08,1.693,1.086,282.97897,40.784351,12.119,12.497,12.073,11.957,11.94,11.098,10.841,10.756,0.343,18.865267,40.7842,0.12,-0.54,7.40E-05,-5.00E-05,1.41,0.28,1.43,1.55,0.59,1.66
1544,0.996,0,0,0,9.34145925,132.38581,2454965.386,0,0.455,6.18,81.7,0.008438,0.24477,1.56,0.0893,87.49,1143,403.44,10.41,0.291,0.3469,4.9269395,18.664501,29.4,4,101,4,1.11E+31,0.9672,5951,4.017,-0.08,1.693,1.086,282.97897,40.784351,12.119,12.497,12.073,11.957,11.94,11.098,10.841,10.756,0.083,18.865266,40.78435,0.09,0.01,2.70E-05,-6.00E-05,-1.14,-0.7,1.33,-0.92,-0.38,0.99
1545,1,0,0,0,4.97760447,134.67304,2454967.673,0,0.474,2.5719,287,0.015682,1.79524,1.75,0.0545,87.96,1023,258.91,13.3,0.186,0.5256,5.589385,27.2562,27.5,3,272,1,1.11E+31,0.4379,5353,4.358,0.16,1.023,0.87,293.35172,48.444641,14.531,15.054,14.469,14.307,14.205,13.28,12.895,12.874,0.042,19.5567904,48.44448,0.33,-0.57,-8.30E-05,0.000115,0.05,-0.08,0.1,0.01,-0.19,0.19
1546,0.974,0,0,0,21.1285655,149.27632,2454982.276,0,0.36,3.852,177,0.012237,2.64147,2.88,0.1622,89.48,935,180.55,39.6,0.26,0.4133,5.0000515,15.73313,12.5,2,58,2,1.11E+31,0.7852,5817,3.877,0.18,2.153,1.276,282.92499,48.626389,13.127,13.528,13.069,12.955,12.933,12.042,11.753,11.717,0.298,18.861682,48.62643,0.56,0.13,-0.00015,0,0.35,0.5,0.61,0.32,0.61,0.69
1547,0,0,1,0,24.4851178,137.6248,2454970.625,0,0.987,4.642,264,0.021816,0.03911,7.14,0.1857,84.73,1179,456.64,10.74,0.3119,0.2752,5.7237163,19.486044,10.9,1,55,1,1.11E+31,0.942,6655,3.638,-0.58,2.995,1.42,292.22629,43.995312,10.8,10.994,10.735,10.688,10.702,9.865,9.675,9.652,0,19.4817733,43.993476,0.8,-6.6,-0.000181,0.00169,0.77,-5.35,5.41,0.69,-5.05,5.09
1548,0.992,0,0,0,7.51854537,132.53078,2454965.531,0,0.13,2.845,287,0.015061,2.8135,1.42,0.0701,89.63,784,89.41,20.33,0.1451,0.582,4.017333,14.684393,19.4,2,173,2,1.11E+31,0.0035,5064,4.474,0.18,0.864,0.811,299.21317,41.424831,14.711,15.434,14.637,14.4,14.263,13.25,12.769,12.711,0.005,19.947524,41.42474,-0.8,-0.33,0.00044,-1.00E-05,0.35,-0.15,0.38,0.54,-0.2,0.58
1549,0.936,0,0,0,86.7490807,170.29281,2455003.293,0,0.003,9.179,547,0.021098,1.00742,2.23,0.3706,90,398,5.94,73.73,0.2327,0.4526,9.69979,29.13543,35.7,1,14,1,1.11E+31,0.3393,5579,4.419,0,0.97,0.901,292.77399,37.797691,13.82,14.296,13.777,13.616,13.519,12.65,12.318,12.251,0.015,19.518276,37.79723,0.44,-1.64,-0.00017,0.00035,0.35,-0.62,0.71,0.26,-0.9,0.93
1550,0.879,0,0,0,25.96190067,138.96908,2454971.969,0,0.02,6.2732,350,0.017211,0.93345,3.25,0.1891,89.96,850,123.11,32.16,0.3052,0.3236,7.560566,26.849998,37.5,1,43,1,1.11E+31,0.5893,6369,4.088,0.06,1.729,1.337,295.15811,40.898849,13.2,13.421,13.127,13.054,13.04,12.221,11.993,12.01,0.001,19.6771931,40.8991,-0.55,0.9,-0.00014,0.00033,0.58,-0.5,0.8,-1.03,0.91,1.38
1551,0.999,0,0,0,130.3543929,144.06022,2454977.06,0,0.675,6.474,5130,0.06946,2.31284,7.7,0.5183,89.7,369,4.36,127.6,0.2844,0.3661,42.93742,112.924736,103.7,1,9,1,1.11E+31,0.701,5970,4.463,0.1,1.015,1.089,285.37195,41.993912,15.254,15.757,15.19,15.038,14.954,14.063,13.741,13.662,0.021,19.0247942,41.993931,-0.07,0.08,-0.0003,-0.001,-0.011,0.087,0.087,-0.105,-0.062,0.122
1552,1,0,1,0,1.855557556,137.181028,2454970.181,0,0.554,2.35672,10600,0.097147,1.04421,10.05,0.0286,84.47,1436,1004.89,5.749,0.2676,0.3928,116.7339,1905.775,1853.8,1,725,1,1.11E+31,0.4484,5657,4.441,-0.08,0.947,0.903,294.51324,45.98164,14.465,14.996,14.41,14.238,14.182,13.262,12.938,12.892,0,19.63421588,45.9816549,0.0217,0.0535,-0.00043,-0.00062,0.003,0.002,0.003,0.013,0.109,0.11
1553,1,0,0,0,3.261759866,131.778858,2454964.779,0,0.949,1.7593,3880,0.077582,0.69262,8.01,0.0434,82.54,1262,599.54,7.303,0.3032,0.3147,17.227379,184.22118,190.4,1,352,1,1.11E+28,0.3469,6131,4.497,-0.24,0.945,1.023,298.31674,40.996101,15.28,15.764,15.237,15.072,14.952,14.074,13.697,13.775,0,19.8878144,40.996136,1.321,0.131,0.00497,0.00282,-5.797,-4.109,7.106,-0.096,-0.169,0.195
1554,0.003,0,1,0,3.364425589,131.66843,2454964.668,0,1.597,1.3261,4840,0.671549,1.53737,56.83,0.0417,80.55,1106,352.97,9.73,0.2865,0.3556,14.293322,144.2503,32,1,393,1,1.11E+31,0.3359,5813,4.589,-0.52,0.775,0.855,299.35651,41.414291,15.337,15.886,15.313,15.102,15.004,14.081,13.73,13.656,0,19.9571175,41.414283,0.709,-0.025,0.00087,-0.0003,-0.152,-0.099,0.181,0.297,0.165,0.34
1555,1,0,0,0,16.78175788,139.79356,2454972.794,0,0.502,3.7386,908,0.027823,1.9562,2.25,0.118,89.07,545,20.82,30.8,0.153,0.5684,17.222063,88.49196,118.8,1,63,1,1.11E+31,0.3444,4925,4.588,0,0.742,0.778,295.85938,47.93951,12.971,13.74,12.913,12.641,12.499,11.409,10.945,10.84,0.084,19.7239626,47.939574,0.118,0.23,1.30E-05,0.00011,0.16,0.07,0.18,0.31,0.4,0.5
1556,1,0,0,0,105.3035093,207.17015,2455040.17,0,0.027,6.214,1360,0.033268,4.07825,3.18,0.4238,89.99,351,3.58,133.71,0.2327,0.4526,12.999271,29.1751,40.6,1,13,1,1.11E+31,0.4313,5534,4.515,0,0.875,0.914,289.41107,46.130852,14.986,15.456,14.926,14.784,14.715,13.776,13.484,13.375,0.141,19.2940839,46.130788,0.47,-0.22,-0.00048,0.00025,0.13,-0.03,0.13,0.11,0,0.11
1557,1,0,0,0,2.549562652,132.60803,2454965.608,0,0.047,1.6999,495,0.020119,4.6501,1.11,0.0293,89.77,682,50.9,11.691,0.3037,0.4224,4.730699,35.08392,43.7,3,526,1,1.11E+31,0.952,3716,4.74,0.04,0.506,0.513,292.64236,44.087669,15.018,16.451,15.077,14.404,14.049,12.794,12.11,11.956,0.002,19.5095073,44.087735,0.65,0.23,-0.00029,-0.0002,0.07,-0.05,0.09,0.07,-0.18,0.19
1558,1,0,0,0,13.96950181,132.17062,2454965.171,0,0.901,1.5871,1110,0.036995,3.98511,2.04,0.0909,88.5,387,5.29,34.5,0.3037,0.4224,5.9724545,27.163033,37,3,89,2,1.11E+31,0.6072,3716,4.74,0.04,0.506,0.513,292.64236,44.087669,15.018,16.451,15.077,14.404,14.049,12.794,12.11,11.956,0,19.5094924,44.08785,0.07,0.66,-2.00E-05,-0.00089,0.04,-0.08,0.09,0,-0.17,0.17
1559,1,0,0,0,5.21230171,132.71052,2454965.711,0,0.187,2.098,430,0.018794,4.78967,1.04,0.0471,89.44,537,19.7,19.02,0.3037,0.4224,4.2599545,22.204264,29.3,3,235,3,1.11E+31,0.3582,3716,4.74,0.04,0.506,0.513,292.64236,44.087669,15.018,16.451,15.077,14.404,14.049,12.794,12.11,11.956,0.916,19.509491,44.08759,0.01,-0.28,2.00E-05,4.00E-05,0.02,0.09,0.09,-0.04,-0.07,0.08
1560,1,0,0,0,17.76076524,137.50778,2454970.508,0,0.627,1.6679,1290,0.034334,17.97851,1.93,0.1085,89.46,368,4.34,66.9,0.3384,0.3803,6.9717007,36.35685,42.6,1,76,1,1.11E+31,0.3119,3826,4.744,-0.06,0.516,0.54,290.7084,42.237251,15.22,16.544,15.248,14.652,14.315,13.138,12.45,12.29,0.347,19.3805389,42.237263,-0.81,0.05,0.00031,0.00023,-0.101,-0.095,0.139,-0.593,-0.078,0.598
1561,0.982,0,0,0,10.55840479,136.34449,2454969.344,0,0.31,3.366,194,0.012634,2.09395,1.41,0.09,89.23,796,94.94,23.11,0.186,0.5256,3.8352168,12.907277,14.6,3,119,3,1.11E+31,0.4151,5353,4.358,0.16,1.023,0.87,293.35172,48.444641,14.531,15.054,14.469,14.307,14.205,13.28,12.895,12.874,0.004,19.556748,48.44438,-1.21,-0.95,0.00024,0.00015,0.16,-0.48,0.51,0.16,-0.55,0.57
1562,0,0,0,0,20.92735802,139.325791,2454972.326,0,0.991,3.4256,8090,0.143383,0.81405,17.36,0.1498,87.87,735,69.08,26.612,0.302,0.319,56.443657,250.81721,263.5,1,64,1,1.11E+31,0.1158,6126,4.358,-0.12,1.109,1.021,292.78235,47.800629,14.877,15.326,14.809,14.685,14.556,13.679,13.355,13.299,0.005,19.5188234,47.800626,-0.022,-0.013,0.00059,-0.0004,-0.007,-0.048,0.049,0.054,-0.07,0.089
1563,0.967,0,0,0,6.98800953,132.56964,2454965.57,0,0.024,3.103,193,0.012445,2.04813,1.39,0.0683,89.92,914,164.86,17.42,0.186,0.5256,4.067597,16.144896,17.1,3,179,2,1.11E+31,0.9116,5353,4.358,0.16,1.023,0.87,293.35172,48.444641,14.531,15.054,14.469,14.307,14.205,13.28,12.895,12.874,0.181,19.556788,48.44445,0.24,-0.69,-4.00E-05,0.0001,0.33,-0.52,0.61,0.32,-0.6,0.68
1564,0.944,0,0,0,22.8245144,144.46843,2454977.468,0,0.279,6.617,323,0.016692,0.62132,3.36,0.177,89.38,946,189.46,25.77,0.3218,0.2736,7.4408913,35.568695,15.9,2,48,1,1.11E+31,0.5772,6642,4.057,-0.02,1.846,1.421,295.93347,40.300571,12.345,12.404,12.325,12.366,12.398,11.725,11.629,11.583,0.625,19.7288971,40.300574,-0.04,0.01,-3.20E-05,2.50E-05,-0.2,0.25,0.32,-0.11,0.43,0.44
1565,0.999,0,0,0,49.1011093,136.47265,2454969.473,0,0.52,6.341,846,0.027082,1.12947,3.28,0.253,89.43,498,14.57,52.4,0.224,0.4695,9.057734,34.77833,39.7,1,27,1,1.11E+31,0.5314,5393,4.299,0.2,1.11,0.895,283.59668,45.407879,15.041,15.555,14.973,14.821,14.771,13.838,13.458,13.373,0.001,18.906443,45.40803,-0.11,0.55,5.00E-05,-0.00064,-0.03,0.14,0.14,0.03,0.06,0.07
1566,0.989,0,0,0,7.05675145,132.53512,2454965.535,0,0.631,2.0261,130,0.010978,3.5363,1.68,0.0778,88.28,1196,483.95,21.04,0.3168,0.2958,4.9753275,23.796177,25.2,2,181,1,1.11E+31,0.7142,6388,4.244,0.1,1.402,1.259,297.25504,40.54837,12.556,12.875,12.5,12.419,12.447,11.708,11.454,11.377,0.024,19.817008,40.54866,0.2,1.05,-3.90E-05,-7.60E-05,0.39,-0.27,0.48,0.39,-0.13,0.41
1567,0.996,0,0,0,34.8536903,164.04668,2454997.047,0,0.493,5.333,768,0.025958,1.41193,2.4,0.2046,89.37,522,17.62,44.9,0.2711,0.3858,6.825843,26.359308,27,2,35,1,1.11E+31,0.0757,5818,4.554,-0.22,0.848,0.937,295.34271,46.602261,14.876,15.356,14.823,14.67,14.597,13.727,13.393,13.305,0.356,19.6895263,46.602169,0.43,-0.33,-0.00026,3.00E-05,0.25,0.34,0.42,0.32,0.16,0.36
1568,1,0,0,0,2.41434868,132.42878,2454965.429,0,0.221,1.2701,191,0.012299,9.60814,0.97,0.0315,89.12,953,195.08,14.36,0.0628,0.6908,4.6087112,33.052593,30,1,553,1,1.11E+31,0.7272,4507,4.573,0.18,0.724,0.715,291.41864,39.127419,13.156,14.303,13.09,12.665,12.445,11.334,10.736,10.585,0.576,19.427913,39.127391,0.18,-0.11,-4.00E-05,-7.00E-06,-0.25,-0.1,0.27,-0.25,-0.33,0.41
1569,0.998,0,1,0,2.466070972,132.32097,2454965.321,0,1.223,1.9559,705,0.251698,0.07227,24.3,0.0353,64.63,1260,595.8,2.85,0.2622,0.4035,4.2764206,34.02757,42.6,1,523,1,1.11E+30,0,5708,4.529,-0.04,0.884,0.963,296.05042,42.113239,15.601,16.181,15.511,15.352,15.188,14.287,13.84,13.783,0.009,19.7366736,42.113326,-0.82,0.31,0.00033,-0.00027,0.17,0.35,0.39,-0.08,0.26,0.27
